 0.00000E+00 9.00000E+00    2251 4.00000E-03
 LogT          HIci          HeIci         HeIIci        HIIrcA        HeIIrcA       HeIIIrcA      HIIrcB        HeIIrcB       HeIIIrcB      HeDrc         HIIrccA       HeIIrccA      HeIIIrccA     HIIrccB       HeIIrccB      HeIIIrccB     HeDrcc        HIcic         HeIcic        HeIIcic       He23cic       HIcec         HeIcec        HeIIcec       
               cen92         cen92         cen92         cen92         cen92         cen92         hui97         hui97         hui97         cen92         cen92         cen92         cen92         hui97         hui97         hui97         cen92         cen92         cen92         cen92         cen92         cen92         cen92         cen92         
 7.87200E+00   1.78076E-08   7.23242E-09   1.71805E-09   4.81650E-17   1.49627E-15   1.92660E-16   6.50176E-18   3.26332E-16   9.31532E-17   3.81795E-15   3.71511E-25   1.15146E-23   1.48604E-24   3.86861E-27   3.35539E-24   3.84013E-25   1.91726E-25   3.86593E-19   2.85042E-19   1.49725E-19   8.31532E-30   2.64692E-20   1.51122E-29   1.45859E-21
 7.87600E+00   1.78109E-08   7.23385E-09   1.71846E-09   4.75622E-17   1.48754E-15   1.90249E-16   6.41616E-18   3.24085E-16   9.19615E-17   3.76579E-15   3.70256E-25   1.15534E-23   1.48102E-24   3.83847E-27   3.36313E-24   3.81270E-25   1.89106E-25   3.86663E-19   2.85099E-19   1.49760E-19   8.26567E-30   2.63523E-20   1.50219E-29   1.44691E-21
 7.88000E+00   1.78141E-08   7.23527E-09   1.71887E-09   4.69668E-17   1.47886E-15   1.87867E-16   6.33167E-18   3.21854E-16   9.07848E-17   3.71434E-15   3.69004E-25   1.15922E-23   1.47602E-24   3.80854E-27   3.37088E-24   3.78545E-25   1.86522E-25   3.86733E-19   2.85155E-19   1.49796E-19   8.21630E-30   2.62358E-20   1.49321E-29   1.43532E-21
 7.88400E+00   1.78173E-08   7.23668E-09   1.71928E-09   4.63788E-17   1.47023E-15   1.85515E-16   6.24828E-18   3.19639E-16   8.96229E-17   3.66360E-15   3.67756E-25   1.16313E-23   1.47102E-24   3.77883E-27   3.37865E-24   3.75837E-25   1.83974E-25   3.86803E-19   2.85210E-19   1.49832E-19   8.16722E-30   2.61199E-20   1.48428E-29   1.42382E-21
 7.88800E+00   1.78205E-08   7.23809E-09   1.71969E-09   4.57981E-17   1.46166E-15   1.83193E-16   6.16598E-18   3.17438E-16   8.84756E-17   3.61354E-15   3.66512E-25   1.16704E-23   1.46605E-24   3.74934E-27   3.38644E-24   3.73147E-25   1.81460E-25   3.86872E-19   2.85266E-19   1.49867E-19   8.11843E-30   2.60044E-20   1.47541E-29   1.41241E-21
 7.89200E+00   1.78237E-08   7.23949E-09   1.72009E-09   4.52246E-17   1.45313E-15   1.80898E-16   6.08475E-18   3.15253E-16   8.73426E-17   3.56417E-15   3.65271E-25   1.17097E-23   1.46108E-24   3.72007E-27   3.39424E-24   3.70474E-25   1.78980E-25   3.86941E-19   2.85321E-19   1.49902E-19   8.06992E-30   2.58894E-20   1.46659E-29   1.40110E-21
 7.89600E+00   1.78268E-08   7.24088E-09   1.72049E-09   4.46582E-17   1.44465E-15   1.78633E-16   6.00458E-18   3.13083E-16   8.62240E-17   3.51547E-15   3.64033E-25   1.17491E-23   1.45613E-24   3.69102E-27   3.40207E-24   3.67819E-25   1.76534E-25   3.87010E-19   2.85376E-19   1.49937E-19   8.02170E-30   2.57749E-20   1.45782E-29   1.38987E-21
 7.90000E+00   1.78300E-08   7.24227E-09   1.72089E-09   4.40988E-17   1.43622E-15   1.76395E-16   5.92545E-18   3.10928E-16   8.51194E-17   3.46744E-15   3.62799E-25   1.17886E-23   1.45120E-24   3.66218E-27   3.40991E-24   3.65180E-25   1.74121E-25   3.87078E-19   2.85431E-19   1.49972E-19   7.97376E-30   2.56609E-20   1.44910E-29   1.37873E-21
 7.90400E+00   1.78331E-08   7.24365E-09   1.72129E-09   4.35463E-17   1.42784E-15   1.74185E-16   5.84736E-18   3.08787E-16   8.40287E-17   3.42006E-15   3.61569E-25   1.18282E-23   1.44628E-24   3.63355E-27   3.41777E-24   3.62559E-25   1.71742E-25   3.87146E-19   2.85485E-19   1.50007E-19   7.92610E-30   2.55474E-20   1.44043E-29   1.36767E-21
 7.90800E+00   1.78362E-08   7.24502E-09   1.72168E-09   4.30007E-17   1.41951E-15   1.72003E-16   5.77028E-18   3.06662E-16   8.29517E-17   3.37332E-15   3.60342E-25   1.18680E-23   1.44137E-24   3.60513E-27   3.42565E-24   3.59954E-25   1.69394E-25   3.87214E-19   2.85539E-19   1.50041E-19   7.87871E-30   2.54343E-20   1.43181E-29   1.35671E-21
 7.91200E+00   1.78393E-08   7.24638E-09   1.72207E-09   4.24618E-17   1.41123E-15   1.69847E-16   5.69421E-18   3.04551E-16   8.18882E-17   3.32722E-15   3.59119E-25   1.19080E-23   1.43648E-24   3.57693E-27   3.43355E-24   3.57367E-25   1.67079E-25   3.87281E-19   2.85593E-19   1.50075E-19   7.83161E-30   2.53218E-20   1.42324E-29   1.34582E-21
 7.91600E+00   1.78424E-08   7.24774E-09   1.72246E-09   4.19296E-17   1.40300E-15   1.67718E-16   5.61913E-18   3.02454E-16   8.08382E-17   3.28175E-15   3.57899E-25   1.19480E-23   1.43160E-24   3.54893E-27   3.44146E-24   3.54796E-25   1.64795E-25   3.87348E-19   2.85646E-19   1.50109E-19   7.78478E-30   2.52097E-20   1.41473E-29   1.33503E-21
 7.92000E+00   1.78455E-08   7.24909E-09   1.72285E-09   4.14040E-17   1.39481E-15   1.65616E-16   5.54503E-18   3.00372E-16   7.98014E-17   3.23690E-15   3.56683E-25   1.19882E-23   1.42673E-24   3.52114E-27   3.44940E-24   3.52242E-25   1.62543E-25   3.87415E-19   2.85700E-19   1.50143E-19   7.73823E-30   2.50980E-20   1.40626E-29   1.32432E-21
 7.92400E+00   1.78485E-08   7.25044E-09   1.72324E-09   4.08850E-17   1.38667E-15   1.63540E-16   5.47190E-18   2.98304E-16   7.87776E-17   3.19266E-15   3.55470E-25   1.20286E-23   1.42188E-24   3.49355E-27   3.45735E-24   3.49704E-25   1.60321E-25   3.87481E-19   2.85753E-19   1.50176E-19   7.69194E-30   2.49869E-20   1.39784E-29   1.31370E-21
 7.92800E+00   1.78516E-08   7.25178E-09   1.72362E-09   4.03723E-17   1.37858E-15   1.61489E-16   5.39972E-18   2.96251E-16   7.77667E-17   3.14903E-15   3.54261E-25   1.20691E-23   1.41705E-24   3.46617E-27   3.46532E-24   3.47183E-25   1.58129E-25   3.87547E-19   2.85805E-19   1.50210E-19   7.64593E-30   2.48762E-20   1.38947E-29   1.30315E-21
 7.93200E+00   1.78546E-08   7.25311E-09   1.72400E-09   3.98660E-17   1.37054E-15   1.59464E-16   5.32849E-18   2.94211E-16   7.67686E-17   3.10599E-15   3.53056E-25   1.21097E-23   1.41222E-24   3.43899E-27   3.47331E-24   3.44678E-25   1.55968E-25   3.87613E-19   2.85858E-19   1.50243E-19   7.60019E-30   2.47660E-20   1.38115E-29   1.29270E-21
 7.93600E+00   1.78576E-08   7.25443E-09   1.72438E-09   3.93661E-17   1.36254E-15   1.57464E-16   5.25818E-18   2.92186E-16   7.57831E-17   3.06353E-15   3.51854E-25   1.21504E-23   1.40741E-24   3.41202E-27   3.48131E-24   3.42190E-25   1.53835E-25   3.87679E-19   2.85910E-19   1.50276E-19   7.55472E-30   2.46563E-20   1.37289E-29   1.28232E-21
 7.94000E+00   1.78606E-08   7.25575E-09   1.72475E-09   3.88723E-17   1.35459E-15   1.55489E-16   5.18879E-18   2.90175E-16   7.48099E-17   3.02166E-15   3.50655E-25   1.21913E-23   1.40262E-24   3.38524E-27   3.48934E-24   3.39718E-25   1.51732E-25   3.87744E-19   2.85962E-19   1.50309E-19   7.50951E-30   2.45470E-20   1.36466E-29   1.27203E-21
 7.94400E+00   1.78636E-08   7.25706E-09   1.72513E-09   3.83846E-17   1.34669E-15   1.53538E-16   5.12031E-18   2.88177E-16   7.38491E-17   2.98035E-15   3.49460E-25   1.22323E-23   1.39784E-24   3.35866E-27   3.49738E-24   3.37262E-25   1.49658E-25   3.87809E-19   2.86013E-19   1.50341E-19   7.46457E-30   2.44382E-20   1.35649E-29   1.26181E-21
 7.94800E+00   1.78666E-08   7.25836E-09   1.72550E-09   3.79030E-17   1.33883E-15   1.51612E-16   5.05272E-18   2.86193E-16   7.29004E-17   2.93961E-15   3.48268E-25   1.22735E-23   1.39307E-24   3.33228E-27   3.50544E-24   3.34822E-25   1.47612E-25   3.87873E-19   2.86065E-19   1.50374E-19   7.41990E-30   2.43299E-20   1.34837E-29   1.25168E-21
 7.95200E+00   1.78696E-08   7.25966E-09   1.72587E-09   3.74274E-17   1.33102E-15   1.49710E-16   4.98601E-18   2.84223E-16   7.19636E-17   2.89943E-15   3.47080E-25   1.23148E-23   1.38832E-24   3.30610E-27   3.51352E-24   3.32398E-25   1.45593E-25   3.87937E-19   2.86116E-19   1.50406E-19   7.37548E-30   2.42220E-20   1.34029E-29   1.24163E-21
 7.95600E+00   1.78725E-08   7.26095E-09   1.72624E-09   3.69577E-17   1.32326E-15   1.47831E-16   4.92018E-18   2.82267E-16   7.10387E-17   2.85979E-15   3.45895E-25   1.23562E-23   1.38358E-24   3.28011E-27   3.52162E-24   3.29990E-25   1.43603E-25   3.88001E-19   2.86167E-19   1.50438E-19   7.33133E-30   2.41146E-20   1.33226E-29   1.23166E-21
 7.96000E+00   1.78754E-08   7.26224E-09   1.72661E-09   3.64938E-17   1.31554E-15   1.45975E-16   4.85521E-18   2.80323E-16   7.01255E-17   2.82069E-15   3.44714E-25   1.23978E-23   1.37886E-24   3.25432E-27   3.52974E-24   3.27598E-25   1.41639E-25   3.88065E-19   2.86218E-19   1.50470E-19   7.28743E-30   2.40077E-20   1.32428E-29   1.22176E-21
 7.96400E+00   1.78783E-08   7.26351E-09   1.72697E-09   3.60357E-17   1.30786E-15   1.44143E-16   4.79108E-18   2.78394E-16   6.92238E-17   2.78213E-15   3.43536E-25   1.24395E-23   1.37415E-24   3.22871E-27   3.53788E-24   3.25222E-25   1.39702E-25   3.88128E-19   2.86268E-19   1.50502E-19   7.24379E-30   2.39012E-20   1.31634E-29   1.21195E-21
 7.96800E+00   1.78813E-08   7.26479E-09   1.72733E-09   3.55833E-17   1.30023E-15   1.42333E-16   4.72780E-18   2.76477E-16   6.83335E-17   2.74409E-15   3.42362E-25   1.24813E-23   1.36945E-24   3.20330E-27   3.54604E-24   3.22861E-25   1.37792E-25   3.88191E-19   2.86318E-19   1.50533E-19   7.20041E-30   2.37951E-20   1.30845E-29   1.20221E-21
 7.97200E+00   1.78841E-08   7.26605E-09   1.72769E-09   3.51365E-17   1.29265E-15   1.40546E-16   4.66534E-18   2.74574E-16   6.74544E-17   2.70657E-15   3.41191E-25   1.25233E-23   1.36477E-24   3.17808E-27   3.55421E-24   3.20515E-25   1.35908E-25   3.88254E-19   2.86368E-19   1.50565E-19   7.15728E-30   2.36895E-20   1.30061E-29   1.19255E-21
 7.97600E+00   1.78870E-08   7.26731E-09   1.72805E-09   3.46952E-17   1.28510E-15   1.38781E-16   4.60370E-18   2.72684E-16   6.65865E-17   2.66956E-15   3.40024E-25   1.25655E-23   1.36010E-24   3.15304E-27   3.56240E-24   3.18186E-25   1.34049E-25   3.88316E-19   2.86417E-19   1.50596E-19   7.11441E-30   2.35844E-20   1.29281E-29   1.18296E-21
 7.98000E+00   1.78899E-08   7.26856E-09   1.72841E-09   3.42595E-17   1.27761E-15   1.37038E-16   4.54286E-18   2.70807E-16   6.57296E-17   2.63306E-15   3.38860E-25   1.26078E-23   1.35544E-24   3.12820E-27   3.57061E-24   3.15871E-25   1.32216E-25   3.88378E-19   2.86467E-19   1.50627E-19   7.07179E-30   2.34797E-20   1.28506E-29   1.17345E-21
 7.98400E+00   1.78927E-08   7.26981E-09   1.72876E-09   3.38291E-17   1.27015E-15   1.35317E-16   4.48282E-18   2.68942E-16   6.48834E-17   2.59706E-15   3.37700E-25   1.26502E-23   1.35080E-24   3.10353E-27   3.57885E-24   3.13572E-25   1.30408E-25   3.88440E-19   2.86516E-19   1.50658E-19   7.02942E-30   2.33754E-20   1.27736E-29   1.16402E-21
 7.98800E+00   1.78956E-08   7.27105E-09   1.72911E-09   3.34041E-17   1.26274E-15   1.33617E-16   4.42357E-18   2.67091E-16   6.40480E-17   2.56154E-15   3.36543E-25   1.26927E-23   1.34617E-24   3.07906E-27   3.58710E-24   3.11288E-25   1.28624E-25   3.88502E-19   2.86565E-19   1.50688E-19   6.98729E-30   2.32716E-20   1.26970E-29   1.15466E-21
 7.99200E+00   1.78984E-08   7.27228E-09   1.72946E-09   3.29845E-17   1.25538E-15   1.31938E-16   4.36509E-18   2.65252E-16   6.32232E-17   2.52652E-15   3.35389E-25   1.27354E-23   1.34156E-24   3.05476E-27   3.59537E-24   3.09019E-25   1.26865E-25   3.88563E-19   2.86613E-19   1.50719E-19   6.94542E-30   2.31683E-20   1.26209E-29   1.14537E-21
 7.99600E+00   1.79012E-08   7.27351E-09   1.72981E-09   3.25700E-17   1.24805E-15   1.30280E-16   4.30738E-18   2.63426E-16   6.24088E-17   2.49196E-15   3.34239E-25   1.27783E-23   1.33696E-24   3.03065E-27   3.60365E-24   3.06765E-25   1.25130E-25   3.88624E-19   2.86662E-19   1.50749E-19   6.90379E-30   2.30654E-20   1.25452E-29   1.13616E-21
 8.00000E+00   1.79040E-08   7.27473E-09   1.73015E-09   3.21607E-17   1.24077E-15   1.28643E-16   4.25042E-18   2.61613E-16   6.16047E-17   2.45789E-15   3.33093E-25   1.28213E-23   1.33237E-24   3.00672E-27   3.61196E-24   3.04526E-25   1.23419E-25   3.88685E-19   2.86710E-19   1.50779E-19   6.86241E-30   2.29629E-20   1.24699E-29   1.12702E-21
 8.00400E+00   1.79068E-08   7.27594E-09   1.73050E-09   3.17564E-17   1.23353E-15   1.27026E-16   4.19421E-18   2.59812E-16   6.08108E-17   2.42427E-15   3.31949E-25   1.28644E-23   1.32780E-24   2.98297E-27   3.62029E-24   3.02302E-25   1.21730E-25   3.88745E-19   2.86758E-19   1.50809E-19   6.82127E-30   2.28608E-20   1.23951E-29   1.11795E-21
 8.00800E+00   1.79095E-08   7.27715E-09   1.73084E-09   3.13573E-17   1.22633E-15   1.25429E-16   4.13873E-18   2.58024E-16   6.00270E-17   2.39112E-15   3.30810E-25   1.29077E-23   1.32324E-24   2.95939E-27   3.62863E-24   3.00093E-25   1.20065E-25   3.88805E-19   2.86805E-19   1.50839E-19   6.78037E-30   2.27592E-20   1.23207E-29   1.10896E-21
 8.01200E+00   1.79123E-08   7.27836E-09   1.73118E-09   3.09630E-17   1.21918E-15   1.23852E-16   4.08398E-18   2.56247E-16   5.92531E-17   2.35841E-15   3.29673E-25   1.29511E-23   1.31869E-24   2.93600E-27   3.63700E-24   2.97899E-25   1.18423E-25   3.88865E-19   2.86853E-19   1.50869E-19   6.73971E-30   2.26581E-20   1.22468E-29   1.10004E-21
 8.01600E+00   1.79150E-08   7.27955E-09   1.73152E-09   3.05737E-17   1.21207E-15   1.22295E-16   4.02995E-18   2.54483E-16   5.84890E-17   2.32616E-15   3.28540E-25   1.29947E-23   1.31416E-24   2.91278E-27   3.64538E-24   2.95719E-25   1.16803E-25   3.88924E-19   2.86900E-19   1.50898E-19   6.69929E-30   2.25573E-20   1.21733E-29   1.09118E-21
 8.02000E+00   1.79178E-08   7.28074E-09   1.73185E-09   3.01893E-17   1.20500E-15   1.20757E-16   3.97663E-18   2.52731E-16   5.77346E-17   2.29434E-15   3.27411E-25   1.30384E-23   1.30964E-24   2.88973E-27   3.65379E-24   2.93553E-25   1.15205E-25   3.88984E-19   2.86947E-19   1.50927E-19   6.65911E-30   2.24570E-20   1.21003E-29   1.08240E-21
 8.02400E+00   1.79205E-08   7.28193E-09   1.73219E-09   2.98096E-17   1.19797E-15   1.19238E-16   3.92400E-18   2.50992E-16   5.69898E-17   2.26296E-15   3.26284E-25   1.30823E-23   1.30514E-24   2.86686E-27   3.66221E-24   2.91402E-25   1.13629E-25   3.89043E-19   2.86994E-19   1.50957E-19   6.61917E-30   2.23572E-20   1.20276E-29   1.07369E-21
 8.02800E+00   1.79232E-08   7.28311E-09   1.73252E-09   2.94347E-17   1.19098E-15   1.17739E-16   3.87207E-18   2.49264E-16   5.62544E-17   2.23200E-15   3.25162E-25   1.31263E-23   1.30065E-24   2.84416E-27   3.67065E-24   2.89266E-25   1.12075E-25   3.89101E-19   2.87040E-19   1.50986E-19   6.57946E-30   2.22577E-20   1.19554E-29   1.06504E-21
 8.03200E+00   1.79259E-08   7.28428E-09   1.73285E-09   2.90644E-17   1.18403E-15   1.16258E-16   3.82081E-18   2.47548E-16   5.55284E-17   2.20147E-15   3.24042E-25   1.31705E-23   1.29617E-24   2.82162E-27   3.67911E-24   2.87144E-25   1.10542E-25   3.89160E-19   2.87086E-19   1.51014E-19   6.53999E-30   2.21587E-20   1.18837E-29   1.05647E-21
 8.03600E+00   1.79285E-08   7.28545E-09   1.73318E-09   2.86988E-17   1.17712E-15   1.14795E-16   3.77023E-18   2.45844E-16   5.48116E-17   2.17136E-15   3.22926E-25   1.32148E-23   1.29171E-24   2.79926E-27   3.68759E-24   2.85035E-25   1.09029E-25   3.89218E-19   2.87132E-19   1.51043E-19   6.50075E-30   2.20601E-20   1.18123E-29   1.04796E-21
 8.04000E+00   1.79312E-08   7.28661E-09   1.73351E-09   2.83377E-17   1.17025E-15   1.13351E-16   3.72031E-18   2.44151E-16   5.41038E-17   2.14165E-15   3.21814E-25   1.32593E-23   1.28725E-24   2.77707E-27   3.69609E-24   2.82942E-25   1.07538E-25   3.89276E-19   2.87178E-19   1.51071E-19   6.46174E-30   2.19620E-20   1.17414E-29   1.03952E-21
 8.04400E+00   1.79339E-08   7.28776E-09   1.73383E-09   2.79811E-17   1.16342E-15   1.11924E-16   3.67104E-18   2.42471E-16   5.34051E-17   2.11236E-15   3.20704E-25   1.33039E-23   1.28282E-24   2.75505E-27   3.70461E-24   2.80862E-25   1.06066E-25   3.89333E-19   2.87224E-19   1.51100E-19   6.42296E-30   2.18642E-20   1.16709E-29   1.03115E-21
 8.04800E+00   1.79365E-08   7.28891E-09   1.73416E-09   2.76290E-17   1.15664E-15   1.10516E-16   3.62242E-18   2.40802E-16   5.27153E-17   2.08346E-15   3.19598E-25   1.33486E-23   1.27839E-24   2.73319E-27   3.71315E-24   2.78796E-25   1.04615E-25   3.89391E-19   2.87269E-19   1.51128E-19   6.38440E-30   2.17669E-20   1.16008E-29   1.02284E-21
 8.05200E+00   1.79391E-08   7.29006E-09   1.73448E-09   2.72812E-17   1.14989E-15   1.09125E-16   3.57444E-18   2.39144E-16   5.20342E-17   2.05496E-15   3.18496E-25   1.33936E-23   1.27398E-24   2.71150E-27   3.72171E-24   2.76744E-25   1.03184E-25   3.89448E-19   2.87314E-19   1.51156E-19   6.34608E-30   2.16700E-20   1.15311E-29   1.01460E-21
 8.05600E+00   1.79417E-08   7.29120E-09   1.73480E-09   2.69378E-17   1.14318E-15   1.07751E-16   3.52709E-18   2.37498E-16   5.13617E-17   2.02684E-15   3.17397E-25   1.34386E-23   1.26959E-24   2.68997E-27   3.73029E-24   2.74706E-25   1.01772E-25   3.89504E-19   2.87359E-19   1.51184E-19   6.30798E-30   2.15735E-20   1.14619E-29   1.00642E-21
 8.06000E+00   1.79443E-08   7.29233E-09   1.73511E-09   2.65987E-17   1.13651E-15   1.06395E-16   3.48036E-18   2.35863E-16   5.06979E-17   1.99911E-15   3.16301E-25   1.34838E-23   1.26520E-24   2.66860E-27   3.73889E-24   2.72681E-25   1.00379E-25   3.89561E-19   2.87404E-19   1.51212E-19   6.27011E-30   2.14774E-20   1.13930E-29   9.98313E-22
 8.06400E+00   1.79469E-08   7.29346E-09   1.73543E-09   2.62638E-17   1.12988E-15   1.05055E-16   3.43424E-18   2.34239E-16   5.00424E-17   1.97176E-15   3.15208E-25   1.35292E-23   1.26083E-24   2.64739E-27   3.74751E-24   2.70670E-25   9.90057E-26   3.89617E-19   2.87448E-19   1.51239E-19   6.23246E-30   2.13818E-20   1.13246E-29   9.90267E-22
 8.06800E+00   1.79495E-08   7.29458E-09   1.73574E-09   2.59331E-17   1.12329E-15   1.03732E-16   3.38873E-18   2.32627E-16   4.93954E-17   1.94478E-15   3.14119E-25   1.35747E-23   1.25648E-24   2.62635E-27   3.75615E-24   2.68673E-25   9.76509E-26   3.89673E-19   2.87492E-19   1.51267E-19   6.19503E-30   2.12865E-20   1.12565E-29   9.82285E-22
 8.07200E+00   1.79521E-08   7.29569E-09   1.73606E-09   2.56065E-17   1.11673E-15   1.02426E-16   3.34382E-18   2.31025E-16   4.87565E-17   1.91817E-15   3.13033E-25   1.36204E-23   1.25213E-24   2.60546E-27   3.76481E-24   2.66689E-25   9.63146E-26   3.89729E-19   2.87536E-19   1.51294E-19   6.15782E-30   2.11917E-20   1.11889E-29   9.74366E-22
 8.07600E+00   1.79546E-08   7.29680E-09   1.73637E-09   2.52840E-17   1.11022E-15   1.01136E-16   3.29949E-18   2.29435E-16   4.81258E-17   1.89193E-15   3.11951E-25   1.36662E-23   1.24780E-24   2.58474E-27   3.77349E-24   2.64719E-25   9.49966E-26   3.89784E-19   2.87580E-19   1.51321E-19   6.12083E-30   2.10972E-20   1.11216E-29   9.66511E-22
 8.08000E+00   1.79572E-08   7.29791E-09   1.73668E-09   2.49656E-17   1.10374E-15   9.98622E-17   3.25575E-18   2.27855E-16   4.75031E-17   1.86604E-15   3.10872E-25   1.37122E-23   1.24349E-24   2.56416E-27   3.78219E-24   2.62762E-25   9.36966E-26   3.89839E-19   2.87623E-19   1.51348E-19   6.08407E-30   2.10032E-20   1.10548E-29   9.58718E-22
 8.08400E+00   1.79597E-08   7.29900E-09   1.73698E-09   2.46511E-17   1.09730E-15   9.86043E-17   3.21258E-18   2.26287E-16   4.68883E-17   1.84051E-15   3.09796E-25   1.37584E-23   1.23918E-24   2.54375E-27   3.79091E-24   2.60818E-25   9.24144E-26   3.89894E-19   2.87667E-19   1.51375E-19   6.04751E-30   2.09096E-20   1.09883E-29   9.50987E-22
 8.08800E+00   1.79622E-08   7.30010E-09   1.73729E-09   2.43405E-17   1.09090E-15   9.73620E-17   3.16998E-18   2.24729E-16   4.62814E-17   1.81532E-15   3.08723E-25   1.38046E-23   1.23489E-24   2.52349E-27   3.79964E-24   2.58888E-25   9.11496E-26   3.89949E-19   2.87710E-19   1.51401E-19   6.01118E-30   2.08164E-20   1.09223E-29   9.43317E-22
 8.09200E+00   1.79647E-08   7.30119E-09   1.73759E-09   2.40338E-17   1.08454E-15   9.61352E-17   3.12794E-18   2.23182E-16   4.56822E-17   1.79048E-15   3.07654E-25   1.38511E-23   1.23062E-24   2.50339E-27   3.80840E-24   2.56970E-25   8.99022E-26   3.90003E-19   2.87753E-19   1.51428E-19   5.97506E-30   2.07236E-20   1.08566E-29   9.35708E-22
 8.09600E+00   1.79672E-08   7.30227E-09   1.73790E-09   2.37310E-17   1.07821E-15   9.49238E-17   3.08646E-18   2.21646E-16   4.50907E-17   1.76598E-15   3.06588E-25   1.38977E-23   1.22635E-24   2.48343E-27   3.81718E-24   2.55066E-25   8.86718E-26   3.90057E-19   2.87795E-19   1.51454E-19   5.93915E-30   2.06312E-20   1.07913E-29   9.28160E-22
 8.10000E+00   1.79697E-08   7.30335E-09   1.73820E-09   2.34319E-17   1.07192E-15   9.37276E-17   3.04551E-18   2.20120E-16   4.45066E-17   1.74181E-15   3.05525E-25   1.39445E-23   1.22210E-24   2.46363E-27   3.82598E-24   2.53175E-25   8.74582E-26   3.90111E-19   2.87838E-19   1.51480E-19   5.90345E-30   2.05391E-20   1.07264E-29   9.20672E-22
 8.10400E+00   1.79722E-08   7.30442E-09   1.73850E-09   2.31366E-17   1.06566E-15   9.25462E-17   3.00511E-18   2.18605E-16   4.39301E-17   1.71797E-15   3.04466E-25   1.39914E-23   1.21786E-24   2.44398E-27   3.83480E-24   2.51296E-25   8.62611E-26   3.90165E-19   2.87880E-19   1.51506E-19   5.86797E-30   2.04475E-20   1.06619E-29   9.13244E-22
 8.10800E+00   1.79746E-08   7.30548E-09   1.73879E-09   2.28449E-17   1.05945E-15   9.13797E-17   2.96523E-18   2.17100E-16   4.33609E-17   1.69446E-15   3.03410E-25   1.40385E-23   1.21364E-24   2.42448E-27   3.84364E-24   2.49430E-25   8.50805E-26   3.90218E-19   2.87922E-19   1.51532E-19   5.83269E-30   2.03563E-20   1.05978E-29   9.05874E-22
 8.11200E+00   1.79771E-08   7.30654E-09   1.73909E-09   2.25569E-17   1.05327E-15   9.02277E-17   2.92589E-18   2.15605E-16   4.27989E-17   1.67127E-15   3.02357E-25   1.40857E-23   1.20943E-24   2.40513E-27   3.85250E-24   2.47577E-25   8.39159E-26   3.90271E-19   2.87964E-19   1.51558E-19   5.79763E-30   2.02655E-20   1.05341E-29   8.98564E-22
 8.11600E+00   1.79795E-08   7.30760E-09   1.73938E-09   2.22725E-17   1.04712E-15   8.90902E-17   2.88705E-18   2.14121E-16   4.22441E-17   1.64840E-15   3.01307E-25   1.41331E-23   1.20523E-24   2.38592E-27   3.86138E-24   2.45737E-25   8.27673E-26   3.90324E-19   2.88005E-19   1.51584E-19   5.76277E-30   2.01750E-20   1.04707E-29   8.91311E-22
 8.12000E+00   1.79819E-08   7.30865E-09   1.73967E-09   2.19917E-17   1.04101E-15   8.79669E-17   2.84873E-18   2.12647E-16   4.16965E-17   1.62584E-15   3.00261E-25   1.41806E-23   1.20104E-24   2.36686E-27   3.87029E-24   2.43909E-25   8.16344E-26   3.90377E-19   2.88047E-19   1.51609E-19   5.72812E-30   2.00850E-20   1.04077E-29   8.84117E-22
 8.12400E+00   1.79843E-08   7.30970E-09   1.73997E-09   2.17144E-17   1.03494E-15   8.68576E-17   2.81092E-18   2.11183E-16   4.11557E-17   1.60358E-15   2.99218E-25   1.42283E-23   1.19687E-24   2.34795E-27   3.87921E-24   2.42094E-25   8.05170E-26   3.90429E-19   2.88088E-19   1.51634E-19   5.69367E-30   1.99953E-20   1.03451E-29   8.76979E-22
 8.12800E+00   1.79867E-08   7.31074E-09   1.74025E-09   2.14405E-17   1.02890E-15   8.57622E-17   2.77360E-18   2.09729E-16   4.06220E-17   1.58164E-15   2.98178E-25   1.42762E-23   1.19271E-24   2.32918E-27   3.88815E-24   2.40291E-25   7.94148E-26   3.90481E-19   2.88129E-19   1.51660E-19   5.65942E-30   1.99061E-20   1.02828E-29   8.69899E-22
 8.13200E+00   1.79891E-08   7.31177E-09   1.74054E-09   2.11701E-17   1.02290E-15   8.46805E-17   2.73677E-18   2.08286E-16   4.00950E-17   1.55999E-15   2.97142E-25   1.43243E-23   1.18857E-24   2.31056E-27   3.89711E-24   2.38501E-25   7.83277E-26   3.90533E-19   2.88170E-19   1.51685E-19   5.62538E-30   1.98172E-20   1.02209E-29   8.62875E-22
 8.13600E+00   1.79915E-08   7.31280E-09   1.74083E-09   2.09031E-17   1.01693E-15   8.36124E-17   2.70043E-18   2.06852E-16   3.95747E-17   1.53864E-15   2.96108E-25   1.43724E-23   1.18443E-24   2.29207E-27   3.90610E-24   2.36722E-25   7.72555E-26   3.90585E-19   2.88210E-19   1.51709E-19   5.59154E-30   1.97287E-20   1.01594E-29   8.55907E-22
 8.14000E+00   1.79939E-08   7.31383E-09   1.74111E-09   2.06394E-17   1.01100E-15   8.25576E-17   2.66456E-18   2.05428E-16   3.90611E-17   1.51757E-15   2.95078E-25   1.44208E-23   1.18031E-24   2.27373E-27   3.91510E-24   2.34956E-25   7.61979E-26   3.90636E-19   2.88251E-19   1.51734E-19   5.55790E-30   1.96406E-20   1.00983E-29   8.48994E-22
