# Orbital solution for gas clouds in the Central Molecular Zone, published in Kruijssen, Dale & Longmore, 2015, MNRAS, 447, 1063-1083
# t[Myr], x[pc], y[pc], z[pc], R[pc], vx[km/s], vy[km/s], vz[km/s], vorb[km/s], l[deg], b[deg], vlos'[km/s], mu_l'[mas/yr], mu_b'[mas/yr], mu_x'[mas/yr], mu_y'[mas/yr]
# IMPORTANT: see Appendix C in the accompanying paper for details on the coordinate systems and assumptions

 -1.68    -44.97525    -60.92474      2.70176     81.47681   -174.16162     27.22634    -16.20210    177.01992      0.30316      0.01821     13.22634     -2.05718     -0.60406     -0.55421     -2.07116
 -1.67    -46.74195    -60.63037      2.52974     82.41438   -172.40501     29.16946    -16.97164    175.68661      0.31507      0.01705     15.16946     -2.10077     -0.62315     -0.56043     -2.11837
 -1.66    -48.49695    -60.32342      2.35279     83.35221   -170.62257     31.09570    -17.72773    174.34443      0.32690      0.01586     17.09570     -2.14500     -0.64191     -0.56726     -2.16594
 -1.65    -50.23438    -59.99760      2.16845     84.29042   -168.80139     32.99659    -18.46363    172.98892      0.33861      0.01462     18.99659     -2.19019     -0.66018     -0.57502     -2.21408
 -1.64    -51.94757    -59.64718      1.97470     85.22724   -166.93103     34.86346    -19.17216    171.61755      0.35016      0.01331     20.86346     -2.23661     -0.67776     -0.58398     -2.26290
 -1.63    -53.64845    -59.28459      1.77635     86.16292   -165.03664     36.71332    -19.86691    170.23870      0.36163      0.01197     22.71332     -2.28362     -0.69500     -0.59354     -2.31206
 -1.62    -55.32429    -58.89796      1.56905     87.09543   -163.09546     38.52898    -20.53390    168.84587      0.37292      0.01058     24.52898     -2.33179     -0.71155     -0.60428     -2.36186
 -1.61    -56.98080    -58.49371      1.35537     88.02431   -161.12086     40.31894    -21.17984    167.44390      0.38409      0.00914     26.31894     -2.38079     -0.72758     -0.61590     -2.41209
 -1.60    -58.62442    -58.07772      1.13745     88.95079   -159.12396     42.09176    -21.81175    166.03585      0.39517      0.00767     28.09176     -2.43034     -0.74326     -0.62809     -2.46262
 -1.59    -60.23493    -57.63308      0.90947     89.86929   -157.07403     43.82171    -22.40830    164.61483      0.40602      0.00613     29.82171     -2.48121     -0.75806     -0.64172     -2.51381
 -1.58    -61.83186    -57.17726      0.67771     90.78389   -155.00391     45.53449    -22.99061    163.18952      0.41679      0.00457     31.53449     -2.53258     -0.77251     -0.65590     -2.56525
 -1.57    -63.40843    -56.70465      0.44026     91.69263   -152.90348     47.22157    -23.55158    161.75776      0.42742      0.00297     33.22157     -2.58470     -0.78643     -0.67092     -2.61706
 -1.56    -64.95718    -56.21026      0.19570     92.59221   -150.76572     48.87351    -24.08371    160.31992      0.43786      0.00132     34.87351     -2.63775     -0.79964     -0.68702     -2.66930
 -1.55    -66.49188    -55.70511     -0.05229     93.48691   -148.60994     50.50780    -24.60136    158.87958      0.44820     -0.00035     36.50780     -2.69124     -0.81248     -0.70366     -2.72173
 -1.54    -67.99819    -55.17874     -0.30691     94.37122   -146.41938     52.10660    -25.09000    157.43533      0.45835     -0.00207     38.10660     -2.74560     -0.82461     -0.72136     -2.77452
 -1.53    -69.48279    -54.63690     -0.56615     95.24690   -144.20406     53.67893    -25.55691    155.98942      0.46836     -0.00382     39.67893     -2.80058     -0.83619     -0.73983     -2.82756
 -1.52    -70.95292    -54.08474     -0.82847     96.11683   -141.97223     55.23362    -26.00933    154.54240      0.47827     -0.00558     41.23362     -2.85596     -0.84742     -0.75881     -2.88077
 -1.51    -72.38620    -53.50750     -1.09790     96.97103   -139.70124     56.74446    -26.42567    153.09473      0.48793     -0.00740     42.74446     -2.91231     -0.85775     -0.77906     -2.93434
 -1.50    -73.80451    -52.92051     -1.36994     97.81846   -137.41539     58.23789    -26.82763    151.64768      0.49749     -0.00923     44.23789     -2.96904     -0.86773     -0.79980     -2.98805
 -1.49    -75.20033    -52.31890     -1.64588     98.65570   -135.10723     59.70518    -27.20803    150.20152      0.50690     -0.01109     45.70518     -3.02631     -0.87717     -0.82129     -3.04196
 -1.48    -76.56571    -51.69838     -1.92657     99.47846   -132.77077     61.13791    -27.55985    148.75827      0.51610     -0.01299     47.13791     -3.08429     -0.88590     -0.84373     -3.09609
 -1.47    -77.91575    -51.06853     -2.20952    100.29376   -130.41978     62.55384    -27.89753    147.31648      0.52521     -0.01489     48.55384     -3.14263     -0.89428     -0.86666     -3.15036
 -1.46    -79.23487    -50.42031     -2.49675    101.09367   -128.03898     63.93716    -28.20720    145.87761      0.53410     -0.01683     49.93716     -3.20171     -0.90196     -0.89057     -3.20490
 -1.45    -80.53044    -49.75870     -2.78685    101.88139   -125.63574     65.29669    -28.49607    144.44178      0.54283     -0.01879     51.29669     -3.26135     -0.90913     -0.91520     -3.25965
 -1.44    -81.81030    -49.08817     -3.07886    102.66098   -123.21754     66.64037    -28.77109    143.00797      0.55146     -0.02075     52.64037     -3.32136     -0.91595     -0.94031     -3.31454
 -1.43    -83.05030    -48.39598     -3.37509    103.41920   -120.76366     67.94441    -29.01155    141.58186      0.55982     -0.02275     53.94441     -3.38225     -0.92192     -0.96661     -3.36975
 -1.42    -84.27413    -47.69539     -3.67278    104.16847   -118.29617     69.23260    -29.23826    140.15994      0.56806     -0.02476     55.23260     -3.44348     -0.92755     -0.99337     -3.42507
 -1.41    -85.47371    -46.98218     -3.97266    104.90434   -115.80821     70.49701    -29.44433    138.74426      0.57615     -0.02678     56.49701     -3.50522     -0.93266     -1.02083     -3.48056
 -1.40    -86.64050    -46.25268     -4.27502    105.62158   -113.29432     71.72971    -29.62303    137.33923      0.58402     -0.02882     57.72971     -3.56760     -0.93710     -1.04920     -3.53625
 -1.39    -87.79080    -45.51518     -4.57850    106.32934   -110.76775     72.94656    -29.78808    135.94009      0.59177     -0.03086     58.94656     -3.63030     -0.94119     -1.07803     -3.59204
 -1.38    -88.90791    -44.76189     -4.88401    107.01779   -108.21645     74.13171    -29.92593    134.55392      0.59930     -0.03292     60.13171     -3.69361     -0.94461     -1.10774     -3.64801
 -1.37    -89.99982    -43.99717     -5.19070    107.69126   -105.64750     75.29310    -30.04352    133.17931      0.60666     -0.03499     61.29310     -3.75736     -0.94753     -1.13811     -3.70409
 -1.36    -91.07493    -43.22483     -5.49818    108.35475   -103.06678     76.43865    -30.14761    131.81239      0.61391     -0.03706     62.43865     -3.82140     -0.95011     -1.16891     -3.76025
 -1.35    -92.10760    -42.43406     -5.80710    108.99253   -100.45809     77.54461    -30.21820    130.46789      0.62087     -0.03914     63.54461     -3.88613     -0.95186     -1.20078     -3.81657
 -1.34    -93.12311    -41.63619     -6.11637    109.61974    -97.84104     78.63384    -30.27550    129.13476      0.62771     -0.04123     64.63384     -3.95108     -0.95329     -1.23304     -3.87290
 -1.33    -94.11290    -40.82766     -6.42616    110.23112    -95.21143     79.69797    -30.31284    127.81870      0.63438     -0.04332     65.69797     -4.01633     -0.95421     -1.26588     -3.92924
 -1.32    -95.06818    -40.00550     -6.73623    110.82098    -92.57169     80.72667    -30.32392    126.53038      0.64082     -0.04541     66.72667     -4.08183     -0.95449     -1.29940     -3.98547
 -1.31    -96.00617    -39.17666     -7.04633    111.40000    -89.92704     81.73780    -30.32201    125.25642      0.64715     -0.04750     67.73780     -4.14746     -0.95444     -1.33327     -4.04163
 -1.30    -96.90950    -38.33475     -7.35628    111.95718    -87.27294     82.71401    -30.29435    124.01217      0.65324     -0.04959     68.71401     -4.21332     -0.95375     -1.36780     -4.09766
 -1.29    -97.78672    -37.48348     -7.66580    112.49774    -84.61221     83.66440    -30.24778    122.79171      0.65915     -0.05167     69.66440     -4.27935     -0.95260     -1.40281     -4.15360
 -1.28    -98.64654    -36.62594     -7.97504    113.02723    -81.94703     84.59760    -30.18859    121.58710      0.66494     -0.05376     70.59760     -4.34548     -0.95113     -1.43815     -4.20946
 -1.27    -99.46266    -35.75350     -8.28306    113.52865    -79.27156     85.48835    -30.09849    120.42475      0.67045     -0.05583     71.48835     -4.41188     -0.94889     -1.47428     -4.26515
 -1.26   -100.26124    -34.87536     -8.59038    114.01872    -76.59222     86.36232    -29.99629    119.28038      0.67583     -0.05791     72.36232     -4.47836     -0.94636     -1.51071     -4.32077
 -1.25   -101.03351    -33.98869     -8.89668    114.49176    -73.90708     87.21116    -29.87591    118.16297      0.68103     -0.05997     73.21116     -4.54500     -0.94337     -1.54760     -4.37628
 -1.24   -101.77057    -33.09118     -9.20120    114.94182    -71.21473     88.02687    -29.73181    117.08370      0.68600     -0.06202     74.02687     -4.61181     -0.93979     -1.58509     -4.43164
 -1.23   -102.48999    -32.18838     -9.50474    115.38035    -68.51888     88.82611    -29.57595    116.02405      0.69085     -0.06407     74.82611     -4.67870     -0.93593     -1.62287     -4.48693
 -1.22   -103.17410    -31.27528     -9.80612    115.79568    -65.81629     89.59259    -29.39685    115.00477      0.69546     -0.06610     75.59259     -4.74577     -0.93148     -1.66123     -4.54205
 -1.21   -103.83163    -30.35486    -10.10561    116.19345    -63.10897     90.33477    -29.20068    114.01747      0.69990     -0.06812     76.33477     -4.81295     -0.92661     -1.70002     -4.59707
 -1.20   -104.47146    -29.42955    -10.40383    116.57951    -60.39850     91.06074    -28.99312    113.05149      0.70421     -0.07013     77.06074     -4.88021     -0.92146     -1.73909     -4.65200
 -1.19   -105.06687    -28.49269    -10.69843    116.93604    -57.68069     91.74658    -28.75770    112.14167      0.70822     -0.07211     77.74658     -4.94765     -0.91562     -1.77884     -4.70673
 -1.18   -105.64447    -27.55148    -10.99140    117.28067    -54.96012     92.41652    -28.51137    111.25546      0.71212     -0.07409     78.41652     -5.01516     -0.90951     -1.81887     -4.76138
 -1.17   -106.19536    -26.60372    -11.28192    117.60745    -52.23545     93.06261    -28.24867    110.40466      0.71583     -0.07605     79.06261     -5.08278     -0.90299     -1.85929     -4.81591
 -1.16   -106.71054    -25.64777    -11.56882    117.91024    -49.50566     93.67713    -27.96461    109.60337      0.71930     -0.07798     79.67713     -5.15052     -0.89594     -1.90024     -4.87028
 -1.15   -107.20786    -24.68784    -11.85384    118.20101    -46.77337     94.27595    -27.66998    108.82739      0.72265     -0.07990     80.27595     -5.21832     -0.88863     -1.94144     -4.92456
 -1.14   -107.66938    -23.72023    -12.13490    118.46763    -44.03636     94.84344    -27.35446    108.10315      0.72576     -0.08180     80.84344     -5.28624     -0.88080     -1.98315     -4.97867
 -1.13   -108.10400    -22.74725    -12.41273    118.71603    -41.29604     95.38758    -27.02361    107.41937      0.72869     -0.08367     81.38758     -5.35424     -0.87259     -2.02523     -5.03266
