#       RADIUS          VC_TOT      PSIMAJ_TOT            PSI2
#
   325.22501       1.1091297     -0.82446381E-01 -0.22964263E-04
   325.25000       1.1090870     -0.82352027E-01 -0.22958968E-04
   325.27499       1.1090443     -0.82257092E-01 -0.22953673E-04
   325.30002       1.1090015     -0.82162157E-01 -0.22948378E-04
   325.32501       1.1089590     -0.82067803E-01 -0.22943088E-04
   325.35001       1.1089162     -0.81973448E-01 -0.22937798E-04
   325.37500       1.1088736     -0.81879124E-01 -0.22932512E-04
   325.39999       1.1088309     -0.81784815E-01 -0.22927226E-04
   325.42502       1.1087883     -0.81689961E-01 -0.22921942E-04
   325.45001       1.1087456     -0.81595115E-01 -0.22916654E-04
   325.47501       1.1087029     -0.81500836E-01 -0.22911376E-04
   325.50000       1.1086602     -0.81406549E-01 -0.22906097E-04
   325.52499       1.1086175     -0.81312247E-01 -0.22900820E-04
   325.55002       1.1085749     -0.81217945E-01 -0.22895541E-04
   325.57501       1.1085322     -0.81123710E-01 -0.22890266E-04
   325.60001       1.1084896     -0.81029460E-01 -0.22884995E-04
   325.62500       1.1084470     -0.80934733E-01 -0.22879725E-04
   325.64999       1.1084044     -0.80839999E-01 -0.22874457E-04
   325.67502       1.1083617     -0.80745757E-01 -0.22869188E-04
   325.70001       1.1083192     -0.80651522E-01 -0.22863918E-04
   325.72501       1.1082765     -0.80557361E-01 -0.22858656E-04
   325.75000       1.1082339     -0.80463201E-01 -0.22853394E-04
   325.77499       1.1081913     -0.80368996E-01 -0.22848131E-04
   325.80002       1.1081487     -0.80274805E-01 -0.22842865E-04
   325.82501       1.1081060     -0.80180138E-01 -0.22837612E-04
   325.85001       1.1080635     -0.80085501E-01 -0.22832355E-04
   325.87500       1.1080209     -0.79991415E-01 -0.22827104E-04
   325.89999       1.1079783     -0.79897329E-01 -0.22821851E-04
   325.92502       1.1079358     -0.79803213E-01 -0.22816597E-04
   325.95001       1.1078932     -0.79709098E-01 -0.22811342E-04
   325.97501       1.1078507     -0.79615027E-01 -0.22806094E-04
   326.00000       1.1078080     -0.79520941E-01 -0.22800848E-04
   326.02499       1.1077654     -0.79426862E-01 -0.22795602E-04
   326.05002       1.1077229     -0.79332776E-01 -0.22790355E-04
   326.07501       1.1076803     -0.79238757E-01 -0.22785114E-04
   326.10001       1.1076378     -0.79144724E-01 -0.22779877E-04
   326.12500       1.1075952     -0.79050750E-01 -0.22774639E-04
   326.14999       1.1075528     -0.78956753E-01 -0.22769402E-04
   326.17502       1.1075102     -0.78862160E-01 -0.22764165E-04
   326.20001       1.1074677     -0.78767598E-01 -0.22758928E-04
   326.22501       1.1074251     -0.78673631E-01 -0.22753697E-04
   326.25000       1.1073827     -0.78579679E-01 -0.22748465E-04
   326.27499       1.1073401     -0.78485720E-01 -0.22743236E-04
   326.30002       1.1072975     -0.78391761E-01 -0.22738004E-04
   326.32501       1.1072550     -0.78297831E-01 -0.22732780E-04
   326.35001       1.1072125     -0.78203909E-01 -0.22727554E-04
   326.37500       1.1071701     -0.78110024E-01 -0.22722335E-04
   326.39999       1.1071275     -0.78016147E-01 -0.22717113E-04
   326.42502       1.1070851     -0.77922225E-01 -0.22711893E-04
   326.45001       1.1070426     -0.77828303E-01 -0.22706670E-04
   326.47501       1.1070001     -0.77734470E-01 -0.22701459E-04
   326.50000       1.1069576     -0.77640623E-01 -0.22696242E-04
   326.52499       1.1069151     -0.77546746E-01 -0.22691027E-04
   326.55002       1.1068727     -0.77452853E-01 -0.22685812E-04
   326.57501       1.1068302     -0.77359058E-01 -0.22680606E-04
   326.60001       1.1067878     -0.77265263E-01 -0.22675396E-04
   326.62500       1.1067454     -0.77171497E-01 -0.22670192E-04
   326.64999       1.1067029     -0.77077731E-01 -0.22664986E-04
   326.67502       1.1066606     -0.76983929E-01 -0.22659784E-04
   326.70001       1.1066180     -0.76890126E-01 -0.22654578E-04
   326.72501       1.1065756     -0.76796368E-01 -0.22649378E-04
   326.75000       1.1065332     -0.76702610E-01 -0.22644179E-04
   326.77499       1.1064906     -0.76608852E-01 -0.22638980E-04
   326.80002       1.1064483     -0.76515079E-01 -0.22633782E-04
   326.82501       1.1064060     -0.76421395E-01 -0.22628588E-04
   326.85001       1.1063635     -0.76327711E-01 -0.22623397E-04
   326.87500       1.1063212     -0.76234065E-01 -0.22618209E-04
   326.89999       1.1062788     -0.76140434E-01 -0.22613021E-04
   326.92502       1.1062363     -0.76046720E-01 -0.22607830E-04
   326.95001       1.1061939     -0.75953014E-01 -0.22602642E-04
   326.97501       1.1061516     -0.75859904E-01 -0.22597460E-04
   327.00000       1.1061093     -0.75766802E-01 -0.22592278E-04
   327.02499       1.1060667     -0.75673155E-01 -0.22587094E-04
   327.05002       1.1060244     -0.75579509E-01 -0.22581911E-04
   327.07501       1.1059821     -0.75485907E-01 -0.22576733E-04
   327.10001       1.1059397     -0.75392306E-01 -0.22571556E-04
   327.12500       1.1058974     -0.75298741E-01 -0.22566386E-04
   327.14999       1.1058549     -0.75205170E-01 -0.22561213E-04
   327.17502       1.1058127     -0.75111568E-01 -0.22556038E-04
   327.20001       1.1057702     -0.75017966E-01 -0.22550863E-04
   327.22501       1.1057280     -0.74924447E-01 -0.22545697E-04
   327.25000       1.1056856     -0.74830920E-01 -0.22540529E-04
   327.27499       1.1056433     -0.74737355E-01 -0.22535361E-04
   327.30002       1.1056008     -0.74643791E-01 -0.22530196E-04
   327.32501       1.1055585     -0.74550837E-01 -0.22525033E-04
   327.35001       1.1055163     -0.74457899E-01 -0.22519876E-04
   327.37500       1.1054740     -0.74364409E-01 -0.22514718E-04
   327.39999       1.1054317     -0.74270926E-01 -0.22509561E-04
   327.42502       1.1053894     -0.74177444E-01 -0.22504404E-04
   327.45001       1.1053470     -0.74083962E-01 -0.22499247E-04
   327.47501       1.1053047     -0.73990524E-01 -0.22494092E-04
   327.50000       1.1052624     -0.73897094E-01 -0.22488941E-04
   327.52499       1.1052201     -0.73804185E-01 -0.22483790E-04
   327.55002       1.1051779     -0.73711276E-01 -0.22478638E-04
   327.57501       1.1051356     -0.73617905E-01 -0.22473494E-04
   327.60001       1.1050934     -0.73524550E-01 -0.22468350E-04
   327.62500       1.1050512     -0.73431179E-01 -0.22463208E-04
   327.64999       1.1050088     -0.73337816E-01 -0.22458067E-04
   327.67502       1.1049666     -0.73244452E-01 -0.22452923E-04
   327.70001       1.1049243     -0.73151074E-01 -0.22447783E-04
   327.72501       1.1048821     -0.73058292E-01 -0.22442646E-04
   327.75000       1.1048398     -0.72965503E-01 -0.22437509E-04
   327.77499       1.1047976     -0.72872177E-01 -0.22432374E-04
   327.80002       1.1047554     -0.72778851E-01 -0.22427241E-04
   327.82501       1.1047131     -0.72685555E-01 -0.22422113E-04
   327.85001       1.1046709     -0.72592273E-01 -0.22416983E-04
   327.87500       1.1046287     -0.72499573E-01 -0.22411856E-04
   327.89999       1.1045865     -0.72406866E-01 -0.22406732E-04
   327.92502       1.1045443     -0.72313577E-01 -0.22401604E-04
   327.95001       1.1045020     -0.72220281E-01 -0.22396478E-04
   327.97501       1.1044599     -0.72127074E-01 -0.22391358E-04
   328.00000       1.1044177     -0.72033875E-01 -0.22386241E-04
   328.02499       1.1043755     -0.71941167E-01 -0.22381122E-04
   328.05002       1.1043332     -0.71848482E-01 -0.22376000E-04
   328.07501       1.1042911     -0.71755305E-01 -0.22370887E-04
   328.10001       1.1042489     -0.71662143E-01 -0.22365772E-04
   328.12500       1.1042067     -0.71569510E-01 -0.22360658E-04
   328.14999       1.1041645     -0.71476892E-01 -0.22355549E-04
   328.17502       1.1041224     -0.71383715E-01 -0.22350438E-04
   328.20001       1.1040802     -0.71290553E-01 -0.22345330E-04
   328.22501       1.1040381     -0.71197458E-01 -0.22340226E-04
   328.25000       1.1039959     -0.71104378E-01 -0.22335122E-04
   328.27499       1.1039537     -0.71011782E-01 -0.22330018E-04
   328.30002       1.1039116     -0.70919193E-01 -0.22324914E-04
   328.32501       1.1038694     -0.70826143E-01 -0.22319815E-04
   328.35001       1.1038274     -0.70733100E-01 -0.22314718E-04
   328.37500       1.1037853     -0.70640594E-01 -0.22309621E-04
   328.39999       1.1037431     -0.70548072E-01 -0.22304528E-04
   328.42502       1.1037010     -0.70455030E-01 -0.22299435E-04
   328.45001       1.1036589     -0.70361972E-01 -0.22294338E-04
   328.47501       1.1036168     -0.70269510E-01 -0.22289250E-04
   328.50000       1.1035748     -0.70177034E-01 -0.22284163E-04
   328.52499       1.1035326     -0.70084020E-01 -0.22279073E-04
   328.55002       1.1034905     -0.69991015E-01 -0.22273982E-04
   328.57501       1.1034483     -0.69898605E-01 -0.22268901E-04
   328.60001       1.1034063     -0.69806173E-01 -0.22263821E-04
   328.62500       1.1033642     -0.69713250E-01 -0.22258741E-04
   328.64999       1.1033221     -0.69620311E-01 -0.22253662E-04
   328.67502       1.1032801     -0.69527879E-01 -0.22248581E-04
   328.70001       1.1032380     -0.69435462E-01 -0.22243503E-04
   328.72501       1.1031959     -0.69342554E-01 -0.22238428E-04
   328.75000       1.1031538     -0.69249667E-01 -0.22233355E-04
   328.77499       1.1031117     -0.69157287E-01 -0.22228283E-04
   328.80002       1.1030697     -0.69064915E-01 -0.22223210E-04
   328.82501       1.1030277     -0.68972595E-01 -0.22218142E-04
   328.85001       1.1029857     -0.68880290E-01 -0.22213075E-04
   328.87500       1.1029437     -0.68787441E-01 -0.22208011E-04
   328.89999       1.1029016     -0.68694577E-01 -0.22202947E-04
   328.92502       1.1028596     -0.68602271E-01 -0.22197881E-04
   328.95001       1.1028175     -0.68509966E-01 -0.22192817E-04
   328.97501       1.1027755     -0.68417184E-01 -0.22187762E-04
   329.00000       1.1027335     -0.68324417E-01 -0.22182705E-04
   329.02499       1.1026914     -0.68232141E-01 -0.22177646E-04
   329.05002       1.1026495     -0.68139873E-01 -0.22172588E-04
   329.07501       1.1026075     -0.68047673E-01 -0.22167538E-04
   329.10001       1.1025655     -0.67955479E-01 -0.22162487E-04
   329.12500       1.1025236     -0.67862749E-01 -0.22157437E-04
   329.14999       1.1024816     -0.67770019E-01 -0.22152388E-04
   329.17502       1.1024396     -0.67677818E-01 -0.22147342E-04
   329.20001       1.1023976     -0.67585632E-01 -0.22142292E-04
   329.22501       1.1023556     -0.67493476E-01 -0.22137250E-04
   329.25000       1.1023136     -0.67401320E-01 -0.22132208E-04
   329.27499       1.1022717     -0.67308627E-01 -0.22127166E-04
   329.30002       1.1022297     -0.67215942E-01 -0.22122123E-04
   329.32501       1.1021878     -0.67123830E-01 -0.22117087E-04
   329.35001       1.1021459     -0.67031734E-01 -0.22112050E-04
   329.37500       1.1021038     -0.66939652E-01 -0.22107017E-04
   329.39999       1.1020619     -0.66847593E-01 -0.22101984E-04
   329.42502       1.1020200     -0.66755466E-01 -0.22096950E-04
   329.45001       1.1019781     -0.66663355E-01 -0.22091917E-04
   329.47501       1.1019362     -0.66570781E-01 -0.22086891E-04
   329.50000       1.1018943     -0.66478208E-01 -0.22081866E-04
   329.52499       1.1018523     -0.66386133E-01 -0.22076836E-04
   329.55002       1.1018103     -0.66294082E-01 -0.22071810E-04
   329.57501       1.1017685     -0.66202082E-01 -0.22066788E-04
   329.60001       1.1017265     -0.66110104E-01 -0.22061768E-04
   329.62500       1.1016847     -0.66018090E-01 -0.22056749E-04
   329.64999       1.1016428     -0.65926105E-01 -0.22051732E-04
   329.67502       1.1016009     -0.65834112E-01 -0.22046715E-04
   329.70001       1.1015589     -0.65742105E-01 -0.22041697E-04
   329.72501       1.1015172     -0.65649644E-01 -0.22036686E-04
   329.75000       1.1014752     -0.65557197E-01 -0.22031674E-04
   329.77499       1.1014334     -0.65465242E-01 -0.22026661E-04
   329.80002       1.1013916     -0.65373287E-01 -0.22021650E-04
   329.82501       1.1013496     -0.65281376E-01 -0.22016644E-04
   329.85001       1.1013077     -0.65189451E-01 -0.22011640E-04
   329.87500       1.1012659     -0.65097585E-01 -0.22006636E-04
   329.89999       1.1012241     -0.65005705E-01 -0.22001634E-04
   329.92502       1.1011822     -0.64913817E-01 -0.21996631E-04
   329.95001       1.1011404     -0.64821944E-01 -0.21991627E-04
   329.97501       1.1010985     -0.64730115E-01 -0.21986632E-04
   330.00000       1.1010567     -0.64638272E-01 -0.21981637E-04
   330.02499       1.1010149     -0.64546391E-01 -0.21976639E-04
   330.05002       1.1009730     -0.64454511E-01 -0.21971642E-04
   330.07501       1.1009312     -0.64362720E-01 -0.21966651E-04
   330.10001       1.1008894     -0.64270929E-01 -0.21961658E-04
   330.12500       1.1008476     -0.64178623E-01 -0.21956674E-04
   330.14999       1.1008059     -0.64086325E-01 -0.21951686E-04
   330.17502       1.1007640     -0.63994534E-01 -0.21946698E-04
   330.20001       1.1007222     -0.63902743E-01 -0.21941709E-04
   330.22501       1.1006804     -0.63811019E-01 -0.21936728E-04
   330.25000       1.1006386     -0.63719295E-01 -0.21931746E-04
   330.27499       1.1005968     -0.63627541E-01 -0.21926766E-04
   330.30002       1.1005551     -0.63535780E-01 -0.21921784E-04
   330.32501       1.1005132     -0.63444063E-01 -0.21916811E-04
   330.35001       1.1004715     -0.63352332E-01 -0.21911834E-04
   330.37500       1.1004298     -0.63260660E-01 -0.21906861E-04
   330.39999       1.1003879     -0.63168980E-01 -0.21901886E-04
   330.42502       1.1003462     -0.63077308E-01 -0.21896914E-04
   330.45001       1.1003044     -0.62985629E-01 -0.21891941E-04
   330.47501       1.1002626     -0.62893994E-01 -0.21886977E-04
   330.50000       1.1002210     -0.62802345E-01 -0.21882010E-04
   330.52499       1.1001792     -0.62710665E-01 -0.21877044E-04
   330.55002       1.1001375     -0.62618986E-01 -0.21872076E-04
   330.57501       1.1000957     -0.62527396E-01 -0.21867116E-04
   330.60001       1.1000540     -0.62435798E-01 -0.21862154E-04
   330.62500       1.1000123     -0.62344238E-01 -0.21857195E-04
   330.64999       1.0999706     -0.62252678E-01 -0.21852240E-04
   330.67502       1.0999289     -0.62161069E-01 -0.21847281E-04
   330.70001       1.0998871     -0.62069468E-01 -0.21842323E-04
   330.72501       1.0998454     -0.61977923E-01 -0.21837370E-04
   330.75000       1.0998037     -0.61886378E-01 -0.21832418E-04
   330.77499       1.0997620     -0.61795354E-01 -0.21827467E-04
   330.80002       1.0997202     -0.61704338E-01 -0.21822516E-04
   330.82501       1.0996786     -0.61612852E-01 -0.21817570E-04
   330.85001       1.0996369     -0.61521374E-01 -0.21812624E-04
   330.87500       1.0995953     -0.61429936E-01 -0.21807682E-04
   330.89999       1.0995536     -0.61338499E-01 -0.21802742E-04
   330.92502       1.0995119     -0.61246984E-01 -0.21797798E-04
   330.95001       1.0994703     -0.61155476E-01 -0.21792854E-04
   330.97501       1.0994285     -0.61064035E-01 -0.21787919E-04
